name,description,link_url,image_url,manufacturer_id
8″ Wide Ethan Wall Sconce | 116382,"A transitional wall sconce inspired by the minimalist movement. The Ethan wall luminaire reveals a geometric profile and straight line design. This fixture features a Statuario Idalight diffuser which is enhanced with Antique Iron Gate finished frame and hardware. Handcrafted by highly skilled artisans in our Upstate New York manufacturing facility, this ADA Compliant fixture is available in custom sizes, styles, colors and dimmable energy efficient lamping options such as LED. The 12-inch tall luminaire is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/8-wide-ethan-wall-sconce-116382/,https://2ndave.com/wp-content/uploads/2022/12/116382.jpg,1261
8″ Wide Ethan Wall Sconce | 254924,no description available.,https://2ndave.com/product/8-wide-ethan-wall-sconce-254924/,https://2ndave.com/wp-content/uploads/2022/12/254924.jpg,1261
8″ Wide Fauna Wall Sconce | 134378,no description available.,https://2ndave.com/product/8-wide-fauna-wall-sconce-134378/,https://2ndave.com/wp-content/uploads/2022/12/134378.jpg,1261
8″ Wide Florence Wall Sconce | 120827,"An exquisite lighting design. The decorative wall sconce features a Golden Verde finished frame with an elegant scrollwork design. The motif reveals a stunning Provostone Idalight diffuser. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Available in nearly any size, diffuser color or finish. This ADA compliant wall sconce is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/8-wide-florence-wall-sconce-120827-2/,https://2ndave.com/wp-content/uploads/2022/12/120827.jpg,1261
8″ Wide French Market Wall Sconce | 134174,"A lovely curvaceous lantern wall sconce. French Market features Contrail Mist Idalight that reveals two White faux candlelights. This gracefully styled ADA Compliant wall sconce features a stunning Cafe Noir finish. Handcrafted by master artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Fixture designs, metal finishes and sizes can be customized to meet your needs. UL and cUL listed for dry locations.",https://2ndave.com/product/8-wide-french-market-wall-sconce-134174/,https://2ndave.com/wp-content/uploads/2022/12/134174.jpg,1261
8″ Wide Grape Ivy Wall Sconce | 213910,"A stunning bunch of Luscious Grapes growing with vineyard leaves and vines. Bring sunny vineyards into your own home or business with this lovely Grape Ivy wall sconce. The Travertine Idalight shade is complemented with decorative accents and hardware finished in Rustic Iron. The ADA Wall Sconce is available in custom designs, sizes and finishes. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/8-wide-grape-ivy-wall-sconce-213910/,https://2ndave.com/wp-content/uploads/2022/12/213910.jpg,1261
8″ Wide Gregory Wall Sconce | 146450,no description available.,https://2ndave.com/product/8-wide-gregory-wall-sconce-146450/,https://2ndave.com/wp-content/uploads/2022/12/146450.jpg,1261
8″ Wide Jadestone Willow Mini Pendant | 104905,no description available.,https://2ndave.com/product/8-wide-jadestone-willow-mini-pendant-104905/,https://2ndave.com/wp-content/uploads/2023/06/104905.jpg,1261
8″ Wide Kesara Wall Sconce | 137443,"A bold geometric shade and stylish hardware bring a dynamic element to this luxurious minimalist lighting design. A cube-like Whitestone Idalight shade is complemented with a Textured Black finish. Handmade by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Shade colors, metal finishes and fixture sizes can be customized to your needs. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/8-wide-kesara-wall-sconce-137443/,https://2ndave.com/wp-content/uploads/2022/12/137443.jpg,1261
8″ Wide Kleba Wall Sconce | 256904,"A stunning, uniquely styled wall sconce. Kleba features diamond-styled motifs integrated with stunning panels of Amber Mica and Silver Mica. This curvaceous ADA Compliant fixture is enhanced with a Wrought Iron finish. The Kleba Wall Sconce is featured in our American-made, American-designed, handcrafted Contemporary Rustic Lighting Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/8-wide-kleba-wall-sconce-256904/,https://2ndave.com/wp-content/uploads/2023/02/256904.jpg,1261
8″ Wide Lee Wall Sconce | 121548,"A curved wall sconce inspired by classic European architecture. This wall sconce receives special handmade treatment with the stunning Autumn Leaf finish. Lee is an ADA Complaint wall luminaire that features a Statuario Idalight diffuser. Handcrafted by artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom colors, styles and sizes are available. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/8-wide-lee-wall-sconce-121548/,https://2ndave.com/wp-content/uploads/2022/12/121548.jpg,1261
8″ Wide Malta Crest Wall Sconce | 120642,"Malta Crest offers a rich luxurious look. A medallion styled backplate is adorned with two Amber faux candlelights with elegant Gilded Tobacco finished candleholders. This high-styled wall fixture features decorative accents in a matching finish. This ADA Compliant sconce is ideal to complement a variety of architectural styles for today’s interiors. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Available in a wide range of custom choices including various finishes and sizes. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/8-wide-malta-crest-wall-sconce-120642/,https://2ndave.com/wp-content/uploads/2022/12/120642.jpg,1261
8″ Wide Metro Fusion Twigs Wall Sconce | 26996,"Inspired by bare trees against a Winter White sky. This abstract lighting design highlights our innovative fused glass featuring a stark Twigs design. The stunning shade features a Frosted Clear Glass border surrounding White Glass highlighted with Black Twig-like streamers and White accents. This ADA Compliant wall sconce is enhanced with a bold Black finish. Traditional workmanship, high fire kilns and original tools are used to fuse glass in the old world tradition in our 180,000 square foot manufacturing facility in Yorkville, New York. Diffuser colors, metal finishes and fixture sizes can be customized to your needs. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/8-wide-metro-fusion-twigs-wall-sconce-26996/,https://2ndave.com/wp-content/uploads/2023/02/26996.jpg,1261
8″ Wide Millesime Lantern Wall Sconce | 217967,"Custom crafted of Solid Copper and Brass for interior and exterior applications. Millesime features grand stature and exquisite metalwork combined to create a sophisticated, luxurious look. This high-styled wall fixture offers a Clear Seeded Glass lens which is enhanced with a distinctive combination of Craftsman Verdigris and Vintage Copper finishes. A single complementary faux candlelight provides ambient illumination from within the lantern. Handcrafted by skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Lens colors, metal finishes and fixture sizes can be customized to your needs. UL and cUL listed for dry, damp and wet locations.",https://2ndave.com/product/8-wide-millesime-lantern-wall-sconce-217967/,https://2ndave.com/wp-content/uploads/2022/12/217967.jpg,1261
8″ Wide Mosaic Wall Sconce | 120928,"Like an artist creating a resplendent mosaic masterpiece. This ADA Compliant wall sconce reveals a stunning design featuring dramatic lines across a Statuario Idalight lens. This unique curved diffuser is complemented with Stainless Steel finished hardware. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom sizes, colors and finishes are available. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/8-wide-mosaic-wall-sconce-120928/,https://2ndave.com/wp-content/uploads/2022/12/120928.jpg,1261
8″ Wide Mosaic Wall Sconce | 120977,"Like an artist creating a resplendent mosaic masterpiece. This ADA Compliant wall sconce reveals a stunning design featuring dramatic lines across a Statuario Idalight lens. This unique curved diffuser is complemented with Pewter finished hardware. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom sizes, colors and finishes are available. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/8-wide-mosaic-wall-sconce-120977/,https://2ndave.com/wp-content/uploads/2022/12/125085.jpg,1261
8″ Wide Mosaic Wall Sconce | 167588,"Like an artist creating a resplendent mosaic masterpiece, this wall sconce reveals a stunning design featuring dramatic lines across a Statuario Idalight lens. This unique curved diffuser, which is complemented with a Rustic Iron finish, is created by our artisans in the USA. The ADA compliant wall fixture is available in custom sizes, styles and colors, as well as dimmable lamping options. The fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/8-wide-mosaic-wall-sconce-167588/,https://2ndave.com/wp-content/uploads/2022/12/167588.jpg,1261
8″ Wide Mosaic Wall Sconce | 214228,"Like an artist creating a resplendent mosaic masterpiece. This ADA Compliant wall sconce reveals a stunning design featuring dramatic lines across a Statuario Idalight lens. This unique curved diffuser is complemented with Pewter finished hardware. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom sizes, colors and finishes are available. Dimmable energy efficient and standard lamping options offered. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/8-wide-mosaic-wall-sconce-214228/,https://2ndave.com/wp-content/uploads/2022/12/214228.jpg,1261
8″ Wide Mosaic Wall Sconce | 241879,"Like an artist creating a resplendent mosaic masterpiece. This ADA Compliant wall sconce reveals a stunning design featuring dramatic lines across a Statuario Idalight lens. This unique curved diffuser is complemented with Stainless Steel finished hardware. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom sizes, colors and finishes are available. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/8-wide-mosaic-wall-sconce-241879/,https://2ndave.com/wp-content/uploads/2022/12/241879.jpg,1261
8″ Wide Murano Southland Mini Pendant | 245504,"An artistic Clear Fluted Glass pendant is embraced by stunning Satin Gold finished hardware. Use a group of Mini Pendants to illuminate counters, bars, islands and dining tables with energy efficient LED lamps. The overall height ranges from 19 to 50 as the suspension cord can be adjusted in the factory. The Murano Southland Mini Pendant is featured in our American designed, handcrafted Southland Lighting Collection. UL and cUL listed for dry and damp locations. The pendant is featured in the Southland Casino in West Memphis, Arkansas.",https://2ndave.com/product/8-wide-murano-southland-mini-pendant-245504/,https://2ndave.com/wp-content/uploads/2023/02/245504.jpg,1261
8″ Wide Myles Wall Sconce | 119885,"A sophisticated architecturally styled fixture is designed with a pizazz that is unique, fresh and stylish. Give your decor an extra edge with this breathtaking ceiling fixture, which is highlighted with a solid metal structure with Clear Seeded Glass that reveals 2 stylized Antique Rust finished Candle Covers with Candelabra Lamps. The hardware and frame are also featured in a handsome Gilded Tobacco finish to match. Handcrafted in the USA, Myles is available in custom sizes, styles and finishes, as well as dimmable energy efficient lamping options such as LED. The 8-inch wide ceiling fixture is UL and CUL listed for damp and dry locations.",https://2ndave.com/product/8-wide-myles-wall-sconce-119885/,https://2ndave.com/wp-content/uploads/2022/12/119885.jpg,1261
8″ Wide Myles Wall Sconce | 119890,"A sophisticated architecturally styled fixture is designed with a pizazz that is unique, fresh and stylish. Give your decor an extra edge with this breathtaking ceiling fixture, which is highlighted with a solid metal structure featuring a White Glass diffuser with a windowpane design. The hardware and frame are also featured in a handsome Golden Bronze finish to match. Handcrafted in the USA, Myles is available in custom sizes, styles and finishes, as well as dimmable energy efficient lamping options such as LED. The 16-inch tall wall fixture is UL and CUL listed for dry, damp and wet locations.",https://2ndave.com/product/8-wide-myles-wall-sconce-119890/,https://2ndave.com/wp-content/uploads/2022/12/119890.jpg,1261
8″ Wide Myles Wall Sconce | 153912,"A sophisticated architecturally styled fixture is designed with a pizazz that is unique, fresh and stylish. Give your decor an extra edge with this breathtaking fixture, which is highlighted with a solid steel structure featuring Clear Seeded Glass that surrounds two stylized candelabras with 4 White faux candlelights perched on bobeches. The hardware and frame are featured in a handsome Gilded Tobacco finish. Handcrafted in the USA, Myles is available in custom sizes, styles and finishes, as well as dimmable energy efficient lamping options such as LED. The fixture is UL and CUL listed for damp and dry locations.",https://2ndave.com/product/8-wide-myles-wall-sconce-153912/,https://2ndave.com/wp-content/uploads/2022/12/153912.jpg,1261
8″ Wide Navesink Wall Sconce | 164417,"A luxurious modern wall sconce that beckons. Navesink features an Off-White Linen shade that is complemented with a Mahogany Bronze finished backplate with a large wooden accent. Ideal for residential, hospitality and commercial applications. The Navesink Wall Sconce is featured in our American made, American designed, handcrafted Contemporary Lighting Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations however we do not recommend installing it in spaces that experience a large amount of moisture due to the fabric shade.",https://2ndave.com/product/8-wide-navesink-wall-sconce-164417/,https://2ndave.com/wp-content/uploads/2022/12/164417.jpg,1261
8″ Wide Navesink Wall Sconce | 245963,no description available.,https://2ndave.com/product/8-wide-navesink-wall-sconce-245963/,https://2ndave.com/wp-content/uploads/2022/12/245963.jpg,1261
8″ Wide Nina Wall Sconce | 121552,"An exquisite wall sconce with a timeless design. Hand forged scrollwork accent the Industrial Copper finished frame. A Clear Seeded art glass lens reveals 2 Amber faux candlelights which provide ambient illumination. Handmade by highly skilled craftspersons in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom diffuser colors, finishes and sizes offered. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/8-wide-nina-wall-sconce-121552/,https://2ndave.com/wp-content/uploads/2022/12/121552.jpg,1261
8″ Wide Octavia Wall Sconce | 120140,"Add architectural detail and beauty to any interior decor with this stunning sculptural lighting design that provides soft ambient illumination from a Whitestone Idalight diffuser embraced by a twin bracketed frame. The frame and hardware are featured in an Antique Iron Gate finish. Custom crafted in our manufacturing facility in the USA, this ADA Compliant wall luminaire is perfect for creating a welcoming environment in any space. Choose a custom color, style, size or lamping option to individualize the look that you need. The 11-inch tall sconce is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/8-wide-octavia-wall-sconce-120140/,https://2ndave.com/wp-content/uploads/2022/12/120140.jpg,1261
8″ Wide Octavia Wall Sconce | 233882,"Add a stunning, textured look and beautiful ambient illumination to any interior decor with the Octavia wall sconce. A Whitestone Idalight undulating lens is embraced by hardware featured in an Oil Rubbed Bronze finish. The Octavia Wall Sconce is included in our American-manufactured, American-designed, handmade Transitional Lighting Collection. Manufactured in the USA. UL & cUL listed for dry and damp locations.",https://2ndave.com/product/8-wide-octavia-wall-sconce-233882/,https://2ndave.com/wp-content/uploads/2022/12/233882.jpg,1261
8″ Wide Oskar 1 Light Wall Sconce | 115331,"A gracious blend of opulence and regal panache come to light with Oskar which features Gothic styled metalwork, fanciful swirls and a ballpoint stem. This exceptional lighting fixture highlights a stunning stylish elegance with a frame and hardware in a stunning Smoke finish that reveals a Statuario White diffuser. Custom crafted in the USA, this wall sconce is available in custom designs, colors and sizes. Dimmable energy efficient lamping options such as LED are available. The wall luminaire is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/8-wide-oskar-1-light-wall-sconce-115331/,https://2ndave.com/wp-content/uploads/2022/12/115331.jpg,1261
8″ Wide Oskar Mini Pendant | 142403,no description available.,https://2ndave.com/product/8-wide-oskar-mini-pendant-142403-2/,https://2ndave.com/wp-content/uploads/2022/12/142403.jpg,1261
8″ Wide Pastilla Wall Sconce | 205543,"Evoking a soft, calming soothing effect, Pastilla features a uniquely shaped Clear Seeded Glass shade which reveals a customer supplied, 8-watt lamp for ambient illumination and is embraced by an architecturally styled arm. The hanging wall sconce is enhanced with a Brushed Gold finish. The wall luminaire is available in custom lens colors, metal finishes and fixture sizes. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/8-wide-pastilla-wall-sconce-205543-2/,https://2ndave.com/wp-content/uploads/2022/12/205543.jpg,1261
8″ Wide Pastilla Wall Sconce | 253445,"Evoking a soft, calming soothing effect, Pastilla features a uniquely shaped Clear Seeded Glass shade which reveals a customer supplied, 7-watt lamp for ambient illumination and is embraced by an architecturally styled arm. The hanging wall sconce is enhanced with a Brushed Gold finish. The wall luminaire is available in custom lens colors, metal finishes and fixture sizes. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/8-wide-pastilla-wall-sconce-253445/,https://2ndave.com/wp-content/uploads/2022/12/253445.jpg,1261
