name,description,link_url,image_url,manufacturer_id
20″W Stuyvesant Swing Arm Wall Sconce | 153400,"Designed with a curved profile and a clean architectural look, this appealing and versatile ceiling fixture reveals a sophisticated aesthetic. An Eggshell Textrene shade is complemented with Black finished hardware and a swing arm that adjusts left and right and pivots up and down, which are enhanced with Oil Rubbed Bronze Flat Satin Brass accents. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Available in a wide range of custom choices including various designs, colors, sizes and dimmable energy efficient lamping options such as LED. The Stuyvesant sconce is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/20w-stuyvesant-swing-arm-wall-sconce-153400/,https://2ndave.com/wp-content/uploads/2022/12/153400.jpg,1261
21.5″ Wide Cilindro Metal-Tex Pendant | 179031,"Add striking industrial chic to your decor with this Metal-Tex pendant which features a stunning perforated textured metal shade that will add character and intrigue to a residential, hospitality or commercial environment. The cylindrical shaped pendant, which features a White Powdercoat finished canopy, is complemented with a Statuario Idalight bottom diffuser. The fixture delivers robust illumination with Integral LEDs that are energy efficient and provide long lamp life. Custom crafted in the USA, this pendant is available in custom sizes, styles and finishes, as well as dimmable energy efficient lamping options. The 21.5-inch wide fixture is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/21-5-wide-cilindro-metal-tex-pendant-179031/,https://2ndave.com/wp-content/uploads/2022/12/179031.jpg,1261
21.5″W Christian Wall Sconce | 162723,"A strikingly handsome and distinctive design captures the distinctive qualities of this lantern and the stunning luster of appealing metal hardware. Clear Seeded glass projects ambient light through this lantern, which is complemented with a curved frame, scrolled accents and hardware featured in a Cajun Spice Textured finish. Custom options, including special sizes, styles, finishes and dimmable energy efficient lamping, are available. The sconce, which is handcrafted in the USA, is UL and cUL listed.",https://2ndave.com/product/21-5w-christian-wall-sconce-162723/,https://2ndave.com/wp-content/uploads/2022/12/162723.jpg,1261
21.75″W Basket Pendant | 118630,"Minimalist charm blends with rustic beauty. This classic pendant is inspired by vintage baskets traditionally bound with wooden staves and used for gathering peaches, apples and other fruits. The solid steel frame and hardware are featured in a Raw Steel finish and reveal a Customer supplied Medium based Edison Lamp. Custom crafted by highly skilled artisans in our manufacturing facility upstate New York, this 21.75-inch wide fixture is UL and cUL listed for damp and dry locations. Custom sizes, designs and finishes are available, as well as dimmable lamping options.",https://2ndave.com/product/21-75w-basket-pendant-118630/,https://2ndave.com/wp-content/uploads/2022/12/118630.jpg,1261
21″ High Bola Deux 2 Light Table Lamp | 254472,"A unique two-light table lamp for reading spaces including desktops, library tabletops, reception areas, work stations and other settings… Bold, eye-catching appeal integrates classic contoured White Opal Glass orbs which are complemented with a Champagne Metallic finish. The Bola Deux Table Lamp is included in our American made, American designed, handcrafted Modern Lighting Collection.UL & cUL listed for dry locations.",https://2ndave.com/product/21-high-bola-deux-2-light-table-lamp-254472/,https://2ndave.com/wp-content/uploads/2022/12/254472.jpg,1261
21″ Wide Branches 2 Light Wall Sconce | 115236,"Elaborate scrollwork featuring Intertwined steel branches and floral buds that appear ready to blossom are delicately handforged into this dramatic steel lighting design. The frame and hardware are featured in a unique Pompeii Gold finish with matching luminaires crowned with Ivory Textrene shades. Handcrafted in the USA, custom options include special sizes, finishes and designs, as well as dimmable energy efficient lamping options such as LED. The sconce, which is compliant with ADA standards, is UL and cUL listed for damp and dry locations",https://2ndave.com/product/21-wide-branches-2-light-wall-sconce-115236/,https://2ndave.com/wp-content/uploads/2023/02/115236.jpg,1261
21″ Wide Cilindro Tapered Pendant | 181116,"Designed with a curved profile and a striking architectural look, this appealing and versatile ceiling fixture defines a sophisticated aesthetic. This ceiling pendant features a distinctive outer shade with Rainstone Idalight that reveals a Statuario Idalight inner cylindrical diffuser. The hardware is featured in a Textured Black powder coat finish. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Upstate NY, this transitional styled pendant is available in a wide range of custom choices including various designs, colors, sizes and dimmable energy efficient lamping options. The 21 inch wide fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/21-wide-cilindro-tapered-pendant-181116/,https://2ndave.com/wp-content/uploads/2022/12/181116.jpg,1261
21″ Wide Cilindro Tapered Semi-Flushmount | 249257,"Designed with a curved profile and a clean architectural look, this appealing and versatile ceiling fixture defines a sophisticated aesthetic. This semi-flushmount features a distinctive outer shade with Rainstone Idalight that reveals a Statuario Idalight inner cylindrical diffuser. The hardware is featured in a Timeless Bronze finish. Handcrafted by highly skilled artisans in our manufacturing facility in Upstate NY, this transitional styled pendant is available in a wide range of custom choices including various designs, colors, sizes and dimmable energy efficient lamping options. The 21-inch wide fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/21-wide-cilindro-tapered-semi-flushmount-249257/,https://2ndave.com/wp-content/uploads/2022/12/249257.jpg,1261
21″ Wide Cyclone 12 Light Chandelier | 240052,no description available.,https://2ndave.com/product/21-wide-cyclone-12-light-chandelier-240052/,https://2ndave.com/wp-content/uploads/2022/12/240052.jpg,1261
21″ Wide Deina 18 Light Chandelier | 178029,"Create a warming, welcoming effect with this distinctive chandelier designed for an entryway, dining room, and other spaces. This exquisite fixture features the charm of 18 Amber faux candlelights paired with the strength of a solid steel ring shaped frame featured in a Chestnut finish. Custom crafted by artisans at our manufacturing facility in the USA, this fixture is available in custom colors, styles and sizes, as well as dimmable, energy efficient lamping such as LED. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/21-wide-deina-18-light-chandelier-178029/,https://2ndave.com/wp-content/uploads/2022/12/178029.jpg,1261
21″ Wide French Elegance 2 Light Wall Sconce | 120225,"A luxurious wall sconce design comes to light with elegance and glamour. Two Amber faux candlelights crowned by Copper colored Textrene Shades are perched on bobeches, which are embraced by exquisite Acanthus leaf accented arms and Crystal Pendalogues. The decorative accents, frame and hardware are featured in a Pompeii Gold finish. This lovely wall fixture is handcrafted in our facility in Yorkville, New York. Custom sizes, styles, colors and dimmable energy efficient lamping options such as LED are available. The sconce is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/21-wide-french-elegance-2-light-wall-sconce-120225/,https://2ndave.com/wp-content/uploads/2022/12/120225.jpg,1261
21″ Wide French Elegance 2 Light Wall Sconce | 167679,"A luxurious sconce design comes to light with elegance and glamour. Two Faux candlelights topped with Soft Tailored Bell Textrene Shades in a Cream color are perched on bobeches and embraced by exquisite Acanthus leaf accented arms with large Crystal Pendalogues and faceted Crystals. The decorative accents and hardware are featured in an Antique Silver finish. This lovely fixture is handcrafted in our facility in Yorkville, New York. Custom sizes, styles, colors and dimmable energy efficient lamping options are available. The wall fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/21-wide-french-elegance-2-light-wall-sconce-167679/,https://2ndave.com/wp-content/uploads/2022/12/167679.jpg,1261
21″ Wide French Elegance 3 Light Wall Sconce | 120226,"A luxurious wall sconce design comes to light with elegance and glamour. Three Amber faux candlelights surrounded by Clear Etched Glass Hurricane Shades are perched on bobeches, which are embraced by exquisite Acanthus leaf accented arms and decorative scrollwork. The decorative accents, frame and hardware are featured in a matching Cortez Gold finish. This lovely wall fixture is handcrafted in our facility in Yorkville, New York. Custom sizes, styles, colors and dimmable energy efficient lamping options such as LED are available. The sconce is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/21-wide-french-elegance-3-light-wall-sconce-120226/,https://2ndave.com/wp-content/uploads/2022/12/120226.jpg,1261
21″ Wide Lilliana Flushmount | 137511,"A touch of warm opulence is blended with elegant scroll metalwork that evokes a handcrafted look. This ceiling fixture offers a lovely transitional style featuring stunning Sahara Taupe Idalight. The diffuser is complemented with a Pompeii Gold finish. Custom crafted in our 180,000 square foot manufacturing facility in Yorkville, New York. Lens colors, metal finishes and fixture sizes can be customized to your needs. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/21-wide-lilliana-flushmount-137511/,https://2ndave.com/wp-content/uploads/2022/12/137511.jpg,1261
21″ Wide Minuet 3 Light Wall Sconce | 169773,"An elaborate, elegant wall sconce design comes to light with sparkle and glamor. Clear Crystal and Gold Opaque droplets complement three faux Amber candlelights perched on fanciful bobeches embraced by exquisite scrolled arms. Matching Acanthus leaf accents are featured in an Autumn Leaf finish. Clear crystal beads are draped throughout the fixture. Handcrafted in our facility in Yorkville, New York, this exquisite fixture is available in custom sizes, styles, colors and dimmable energy efficient lamping options such as LED. This lovely sconce is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/21-wide-minuet-3-light-wall-sconce-169773/,https://2ndave.com/wp-content/uploads/2022/12/169773.jpg,1261
21″ Wide Noah Pendant | 119843,"Gothic charm abounds on this stunning ceiling pendant. Antique Iron Gate finished decorative accents and frame enhance the Statuario Idalight diffuser. Handcrafted by highly skilled artisans in our manufacturing facility in Yorkville, NY, the Noah Pendant is offered in custom sizes, finishes and designs. Dimmable energy efficient lamping options are available. The 21-inch wide fixture is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/21-wide-noah-pendant-119843/,https://2ndave.com/wp-content/uploads/2022/12/119843.jpg,1261
21″W Anza Lantern Wall Sconce | 122800,"With exact precision and highly skilled craftsmanship, Anza was handcrafted of Solid Silicon Bronze. Bronze contains 96% solid copper and is highly resistant to corrosion and operates optimally in severe weather. California’s Government specified Bronze for an outdoor lantern installed above a public library. The arm was contoured and crafted to a 3/4-inch thickness. Bronze was heated to a very specific temperature to meet the exact specifications. The energy efficient lantern uses a 32-watt 4-pin CFL to minimize energy costs and maintenance. Handcrafted with Clear beveled glass in ‘s facility in Upstate New York. Dating back to the 4th millennium BC in Susa (Iran), Bronze was used to make swords for Officers of the Roman Empire. The Chinese used Bronze to make vessels while the famous Bronze statue Chola of Nataraja was made in Ancient India.",https://2ndave.com/product/21w-anza-lantern-wall-sconce-122800/,https://2ndave.com/wp-content/uploads/2022/12/122800.jpg,1261
21″W Anza Lantern Wall Sconce | 249601,"With exact precision and highly skilled craftsmanship, Anza is handcrafted of Solid Silicon Bronze. Bronze contains 96% solid copper and is highly resistant to corrosion and operates optimally in severe weather. California’s Government specified Bronze for an outdoor lantern installed above a public library. The arm was contoured and crafted to a 3/4-inch thickness. Bronze was heated to a very specific temperature to meet the exact specifications. Handcrafted with Clear beveled glass in ‘s Yorkville, NY facility. Dating back to the 4th millennium BC in Susa (Iran), Bronze was used to make swords for Officers of the Roman Empire. The Chinese used Bronze to make vessels while the famous Bronze statue Chola of Nataraja was made in Ancient India.",https://2ndave.com/product/21w-anza-lantern-wall-sconce-249601/,https://2ndave.com/wp-content/uploads/2022/12/249601.jpg,1261
21″W Cilindro Tapered Semi-Flushmount | 116108,"Designed with a curved profile and a clean architectural look, this appealing and versatile ceiling fixture defines a sophisticated aesthetic. This semi-flushmount features a distinctive outer shade with Rainstone Idalight that reveals a Statuario Idalight inner cylindrical diffuser. The hardware is featured in a Timeless Bronze finish. The fixture illuminates with a customer-supplied, 26-Watt compact fluorescent lamp (CFL). Handcrafted by highly skilled artisans in our manufacturing facility in Upstate NY, this transitional styled pendant is available in a wide range of custom choices including various designs, colors, sizes and dimmable energy efficient lamping options. The 21-inch wide fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/21w-cilindro-tapered-semi-flushmount-116108/,https://2ndave.com/wp-content/uploads/2022/12/116108.jpg,1261
21″W Cyclone 9 LT Chandelier | 152135,"The bold, eye-catching Cyclone simulates whirling winds of energy and gyration with twisting steel that is accentuated with 9 delicately placed beacons to help you weather the storm. The winding mass of steel surrounds a sturdy post, all featured in our Timeless Bronze finish. Make an impressive design statement that will wow guests in lobbies, conference rooms, entryways and other residential and commercial spaces. The fixture is handcrafted by master artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom designs, styles, sizes and dimmable energy efficient lamping such as LEDs are available. This chandelier is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/21w-cyclone-9-lt-chandelier-152135/,https://2ndave.com/wp-content/uploads/2022/12/152135.jpg,1261
21″W Nehring Inverted Pendant | 156888,"This distinctive lighting fixture highlights a stunning Silver Mica shade, which is embraced with a rugged metal crown border. The frame, chains and decorative accents are featured in a Costello Black finish. The pendant is handcrafted by skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. This pendant is available in custom colors, sizes, styles and dimmable energy efficient lamping. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/21w-nehring-inverted-pendant-156888/,https://2ndave.com/wp-content/uploads/2022/12/156888.jpg,1261
210″L Galactica 12 Arm LED Pendant System | 149988,no description available.,https://2ndave.com/product/210l-galactica-12-arm-led-pendant-system-149988/,https://2ndave.com/wp-content/uploads/2022/12/149988.jpg,1261
216″ Wide Isotope Chandelier | 210950,The material is Steel and Idalight. The finish is Transparent Copper on Extreme Chrome. The diffuser is Contrail Mist Idalight.,https://2ndave.com/product/216-wide-isotope-chandelier-210950/,https://2ndave.com/wp-content/uploads/2022/12/210950.jpg,1261
216″W Isotope Chandelier | 174928,"Inspired by a flurried festival of illuminating Kites soaring above rooftops in a wind-whipped sky, this sophisticated chandelier displays a dazzling architectural array of transverse steel spars, bridled in various wingspans to showcase Contrail Mist Idalight diffusers. This intriguing geometric-styled chandelier is perfect for lobbies and other large spaces with tall ceilings. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York, the fixture is available in custom colors, styles and sizes, as well as dimmable, energy efficient lamping options. The chandelier is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/216w-isotope-chandelier-174928/,https://2ndave.com/wp-content/uploads/2022/12/174928.jpg,1261
22″ Square Arta Semi-Flushmount | 129144,"Evocative of the Craftsman period. This handsome ceiling fixture adds warmth and authentic appeal to interior spaces while creating a visually pleasing experience with welcoming ambient light. Stunning Amber Mica is complemented with a a Mission styled straight line design. The shade is enhanced with decorative accents and hardware featured in a Hanna Copper finish. Custom crafted in our 180,000 square foot manufacturing facility in Yorkville, New York. Lens colors, metal finishes and fixture sizes can be customized to your needs. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/22-square-arta-semi-flushmount-129144/,https://2ndave.com/wp-content/uploads/2022/12/129144.jpg,1261
22″ Square Arta Semi-Flushmount | 232536,The material is Steel and Mica. The finish is Hanna Copper. The diffuser is Silver Mica.,https://2ndave.com/product/22-square-arta-semi-flushmount-232536/,https://2ndave.com/wp-content/uploads/2022/12/232536.jpg,1261
22″ Square Arta Semi-Flushmount | 242901,"Evocative of the Craftsman period. This handsome ceiling fixture adds warmth and authentic appeal to interior spaces while creating a visually pleasing experience with welcoming ambient light. Stunning Silver Mica is complemented with a Mission styled straight line design. The shade is enhanced with a Tyler Bronze finish. The Arta Semi-Flushmount is included in our American made, American designed handcrafted Arts & Crafts Lighting Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/22-square-arta-semi-flushmount-242901/,https://2ndave.com/wp-content/uploads/2022/12/242901.jpg,1261
22″ Square Kitzi Box Pendant | 237278,"Designed with a pizazz that is unique, fresh and stylish. Give your decor an extra edge with this breathtaking pendant. A solid geometric structure surrounds an Eggshell Textrene shade enhanced with a Statuario Idalight bottom diffuser and complemented with a bold Solar Black finish. Overall height ranges from 26 to 169 inches as the chain can be easily adjusted in the field to meet your application needs. Made to Order in our 180,000 square foot manufacturing facility in Yorkville, NY. Customize shade colors, metal finishes and pendant sizes to your individual taste. UL and cUL listed for dry and damp locations however we do not recommend installing it in spaces that experience a large amount of moisture due to the fabric shade.",https://2ndave.com/product/22-square-kitzi-box-pendant-237278/,https://2ndave.com/wp-content/uploads/2022/12/237278.jpg,1261
22″ Square Marin Pendant | 145694,"Classic elegance combined with a rich distinctive look. This stunning lantern design will entice anyone, from the lighting novice to the experienced connoisseur. This exquisite Rainstone Idalight Pendant is designed with six faux candlelights and enhanced with a Gilded Tobacco finish. The overall height ranges from 44 to 139 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted by highly skilled artisans in our 180,000 square manufacturing facility in Yorkville, New York. Diffuser colors, metal finishes and sizes can be customized. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/22-square-marin-pendant-145694/,https://2ndave.com/wp-content/uploads/2022/12/145694.jpg,1261
22″ Square Quadrato Linne Pendant | 246591,"Designed with bold geometric styling, the Quadrato pendant features an elongated rectangular profile that provides the perfect lighting design to illuminate and enhance the beauty of transitional and contemporary settings. The diffuser offers Anna Cream Linen Textrene that wraps around Statuario Idalight and is enhanced with hardware finished in Nickel. The fixture is ideal for lobbies, conference rooms, kitchens, fine restaurants, entryways and large commercial spaces. Handcrafted in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom styles, colors, sizes and dimmable energy efficient lamping options such as LED are available. The fixture is UL and cUL listed for dry and damp",https://2ndave.com/product/22-square-quadrato-linne-pendant-246591/,https://2ndave.com/wp-content/uploads/2022/12/246591.jpg,1261
22″ Wide Adrianna 4 Light Chandelier | 257372,"Adrianna offers luxurious charm and elegance and an elaborate design with Crystal Accents and Hand Forged Iron Scrolled arms in a stunning Antique Rust finish. The exquisite chandelier reveals 4 Ivory faux candlelights perched on bobeches and adorned with Crystal droplets, medallions, and garland. The Adrianna 4 Light Chandelier is included in our American-made, American-designed handcrafted Traditional Lighting Collection. Manufactured in Yorkville, NY. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/22-wide-adrianna-4-light-chandelier-257372/,https://2ndave.com/wp-content/uploads/2023/02/257372.jpg,1261
22″ Wide Aldari 6 Light Chandelier | 233402,"Combining a Grand classic look with industrial styling. Aldari features 6 Amber faux candlelights, providing beautiful ambient lighting. Two rugged decorative rings encircle a sturdy geometric frame for a unique look. The hardware is featured in an Old Wrought Iron finish. This fixture is ideal for illuminating foyers, living spaces, and a variety of larger rooms in residential and commercial settings. The Aldari Chandelier is featured in our American-made, American-designed, handcrafted Transitional Lighting Collection. Manufactured in Yorkville, NY. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/22-wide-aldari-6-light-chandelier-233402/,https://2ndave.com/wp-content/uploads/2022/12/233402.jpg,1261
22″ Wide Aldari 8 Light Pendant | 247648,"Aldari features a handsome Silver Mica banded diffuser wedged between two Timeless Bronze Vein finished bands on the perimeter of this curvaceous pendant. This fixture is ideal for illuminating foyers, living spaces and a variety of other rooms in residential, hospitality and commercial settings. Overall height ranges from 22 to 56 inches as the chain can be adjusted easily in the field. The Aldari Pendant is featured in our American Made, American designed, handcrafted Rustic Lighting Collection. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/22-wide-aldari-8-light-pendant-247648/,https://2ndave.com/wp-content/uploads/2022/12/247648.jpg,1261
22″ Wide Arevik Textrene Flushmount | 168954,"Brilliant and delicately sculpted with the carved edges of a stylized Sun-like motif, Arevik illuminates with 3 Customer-supplied Medium based 12-watt LED lamps. The fixture features a Statuario Idalight bottom diffuser with Satin Cream Textrene around the perimeter. This stunning star-like ceiling fixture is accented with an Antique Brass finished orb finial and faceplate. Handmade in the USA, this shining fixture is available in custom sizes, designs and finishes, as well as dimmable lamping options. The 22-inch semi-flushmount is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/22-wide-arevik-textrene-flushmount-168954/,https://2ndave.com/wp-content/uploads/2022/12/168954.jpg,1261
22″ Wide Calista 5 Light Chandelier | 200630,no description available.,https://2ndave.com/product/22-wide-calista-5-light-chandelier-200630/,https://2ndave.com/wp-content/uploads/2022/12/200630.jpg,1261
22″ Wide Carnaby Pendant | 253410,"An exquisitely detailed Brass Pendant with a classic design. The crowning finial and beautifully decorative accents adorn the upper area of the lantern. A Clear Glass Lens reveals 3 Edison-styled lamps and hardware featured in a stunning Solar Black Finish. The overall height ranges from 54 to 113 inches, as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. The Carnaby Pendant is included in our American-made, American-designed, handcrafted Traditional Lighting Collection. Manufactured in Yorkville, NY. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/22-wide-carnaby-pendant-253410/,https://2ndave.com/wp-content/uploads/2023/03/253410.jpg,1261
22″ Wide Cilindro Structure Flushmount | 250445,"Designed with a curved profile and a clean architectural look, this appealing and versatile ceiling fixture reveals a sophisticated aesthetic. This ceiling fixture features a White Linen Textrene shade enhanced with a Statuario Idalight bottom diffuser. And complemented with hardware, frame and crossbar design featured in a Brushed Nickel finish. Handcrafted by highly skilled artisans in our manufacturing facility in Upstate New York, this transitional styled flushmount is available in a wide range of custom choices including various designs, colors, sizes and other dimmable energy efficient lamping. UL and cUL listed for damp and dry locations",https://2ndave.com/product/22-wide-cilindro-structure-flushmount-250445/,https://2ndave.com/wp-content/uploads/2022/12/250445.jpg,1261
22″ Wide Cilindro Swing Arm Wall Sconce | 252560,"Designed with a curved profile and a clean architectural look, this appealing and versatile swing arm wall sconce reveals a sophisticated aesthetic. A White Linen shade is complemented with a Conrail Mist Idalight bottom diffuser. The hardware is finished in Solar Black with Gold Matte accents. The swing arm adjusts horizontally from 22 to 48.5 inches in width, and adjusts the depth from 44.5 to 48.5 inches from the wall. The Cilindro Swing Arm Wall Sconce is included in our American-made, American-designed, handcrafted Modern Collection. Manufactured in Yorkville, NY. UL and cUL listed for dry and damp locations; however, we do not recommend installing it in spaces that experience a large amount of moisture due to the fabric shade.",https://2ndave.com/product/22-wide-cilindro-swing-arm-wall-sconce-252560/,https://2ndave.com/wp-content/uploads/2023/02/252560.jpg,1261
22″ Wide Cilindro Textrene Swing Arm Wall Sconce | 192142,"Designed with a curved profile and a clean architectural look, this appealing and versatile swing arm wall sconce reveals a sophisticated aesthetic. A White Textrene shade is complemented with hardware finished in Solar Black with Brass accents. The swing arm adjusts horizontally from 22 to 73 inches in width, adjusts vertically from 31.5 to 38.5 inches in height, and adjusts the depth from 28 to 73 inches from the wall. Handcrafted in our 180,000 square foot manufacturing facility in Upstate New York, this adjustable sconce is available in a wide range of custom choices including various designs, colors, sizes and dimmable energy efficient lamping options such as LED. The fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/22-wide-cilindro-textrene-swing-arm-wall-sconce-192142/,https://2ndave.com/wp-content/uploads/2022/12/192142.jpg,1261
