name,description,link_url,image_url,manufacturer_id
46″ Wide Lattimer 5 Light Pendant | 221994,"Utilizing a blend of timeless craftsmanship and classic design. The Lattimer Pendant brings home unsurpassed quality and shapely appeal. Evoking a dramatic effect, beautiful ambient light is projected through Clear Glass which reveals five Ivory faux candlelights featured within. This elegant pendant is enhanced with a Textured Black finish. Overall height ranges from 73 to 144 inches as the chain can be adjusted in the field. The Lattimer Pendant is featured in our American made, American designed handcrafted Traditional Lighting Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/46-wide-lattimer-5-light-pendant-221994/,https://2ndave.com/wp-content/uploads/2022/12/221994.jpg,1261
46″ Wide Loxley Cayuga 12 Light Chandelier | 203297,"Add a modern look to an old world chandelier of yore. Loxley is custom crafted with 12 Cylindres featuring Crystal Idalight on the outer shade and Contrail Mist Idalight on the inner shade. The decorative ring is hand finished in Sparkle Silver. Handmade in our 180,000 square foot manufacturing facility in Yorkville, New York. Diffuser colors, metal finishes and chandelier sizes can be customized to your specifications. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/46-wide-loxley-cayuga-12-light-chandelier-203297/,https://2ndave.com/wp-content/uploads/2022/12/203297.jpg,1261
46″ Wide Loxley Needham 6 Light Chandelier | 218501,"Blending an elegant style with a classic distinguished look. Loxley is custom crafted with 6 Statuario Idalight Cylindres that provide beautiful ambient illumination. The chandelier is featured in a Bronze finish. Ideal for installation in dining areas, conference tables, lobbies and other residential, hospitality and commercial spaces. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Diffuser colors, metal finishes and fixture sizes can be customized to your needs. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/46-wide-loxley-needham-6-light-chandelier-218501/,https://2ndave.com/wp-content/uploads/2022/12/218501.jpg,1261
46″ Wide Marduk Pendant | 119671,"Stunning rustic charm with industrial detailing comes alive with the Marduk Ceiling Pendant. Geometric styling reveals 4 stunning blocks of Silver Mica that diffuse beautiful ambient illumination. An architectural styled structural frame, hardware and a complementary mesh grill that doubles as a bottom diffuser are featured in a Euro Cafe finish. Handcrafted in our manufacturing facility in Yorkville, NY, this 46-inch wide fixture is offered in custom sizes, styles, finishes and dimmable energy efficient lamping. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/46-wide-marduk-pendant-119671/,https://2ndave.com/wp-content/uploads/2022/12/119671.jpg,1261
46″ Wide Mediterranean Fireplace Screen | 162752,"Mesmerizing Hand-Forged Iron Scrollwork defines a dramatic, elaborate design-styled home decor. This stunning, made-to-order fireplace screen is handcrafted with an intricate pattern hand-finished in Cajun Spice. As the item is made to order, it is possible to change dimensions to meet the size of any hearth. The Mediterranean Fireplace Screen is included in our American-made, American-designed, handcrafted Fireplace Decor Collection and manufactured in Yorkville, New York.",https://2ndave.com/product/46-wide-mediterranean-fireplace-screen-162752-2/,https://2ndave.com/wp-content/uploads/2022/12/162752.jpg,1261
46″ Wide Osteria 24 Light Flushmount | 215278,The material is Steel and Idalight. The finish is Pompeii Gold. The top of the inside of the fixture has an Antique Bronze Mirror.,https://2ndave.com/product/46-wide-osteria-24-light-flushmount-215278-2/,https://2ndave.com/wp-content/uploads/2022/12/215278.jpg,1261
46″ Wide Savino 12 Light Two Tier Chandelier | 135710,"Luxurious elegance comes alive with light and exquisite beauty in the sophisticated Savino statement piece. Two tiers behold 12 Beige blown-glass shades perched on bobeches with teardrop finials. The chandelier features a Gilded Tobacco finish. The overall height ranges from 75 to 133 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted by highly skilled artisans in our 180,000 square manufacturing facility in Yorkville, New York. Shade colors, metal finishes and fixtures sizes can be customized to meet your needs. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/46-wide-savino-12-light-two-tier-chandelier-135710/,https://2ndave.com/wp-content/uploads/2022/12/135710.jpg,1261
46″ Wide Saxony 8 Light Chandelier | 189538,"Blending an elegant style with a classic distinguished look. Saxony is custom crafted with eight Statuario Idalight Cylindres perched on bobeches. The chandelier is crafted of Iron and Steel in an Oil Rubbed Bronze finish and specially treated for outdoor locations. Several smooth decorative rings represent the elaborate frame which is also offered in a handsome matching finish. The chandelier is ideal for illuminating lobbies, conference rooms, entryways and other large residential and commercial spaces. Handcrafted in our 180,000 square foot manufacturing facility in Yorkville, NY. Fixture designs, metal finishes and chandelier sizes can be customized to meet your needs. UL and cUL listed for dry, damp and wet locations.",https://2ndave.com/product/46-wide-saxony-8-light-chandelier-189538/,https://2ndave.com/wp-content/uploads/2022/12/189538.jpg,1261
46″ Wide Woodward Pendant | 218452,The material is Steel. The finish is Bronze and Oak Barrel Stave.,https://2ndave.com/product/46-wide-woodward-pendant-218452/,https://2ndave.com/wp-content/uploads/2022/12/218452.jpg,1261
46″L Elana 3 LT Pot Rack | 125092,"An upscale design that integrates form and function, the Elana lighted pot rack is highlighted with large scroll accents and a Cajun Spice finished frame with hooks to display fine cookware for easy access in kitchens. Three luminaires illuminate counter surfaces, tabletops, islands and architectural accents. Handcrafted in the USA by our highly skilled artisans, this Hand-forged Iron fixture is available in custom sizes, styles, colors and energy-efficient lamping options such as LED. The fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/46l-elana-3-lt-pot-rack-125092/,https://2ndave.com/wp-content/uploads/2022/12/125092.jpg,1261
46″L Salome 2 LT Island Pendant | 162981,"Exquisite eye-catching appeal integrates a transitional look with luxurious elegance This two light pendant features an array of sphere-shaped, White glass diffusers that are complemented with a frame, decorative hub and finial, and hardware featured in an Oil Rubbed Bronze finish. This fixture, which is handcrafted by artisans in the Yorkville, New York manufacturing facility, is ideal for illuminating billiard tables, islands, counters and tables. Custom colors, styles and sizes are available, as well as dimmable, energy efficient lamping options.",https://2ndave.com/product/46l-salome-2-lt-island-pendant-162981/,https://2ndave.com/wp-content/uploads/2022/12/162981.jpg,1261
46″W Alexandria 15 LT Chandelier | 169636,"Defining luxurious charm and elegance, Alexandria features an elaborate design with scrolled arms and acanthus leaf accents in a stunning Cortez Gold finish. Two tiers of graceful faux candlelights are perched on floral bobeches topped with Natural Linen colored, trumpet styled Textrene shades. American artistry is perfected by years of time honored artistry, passed down generations of master artisans. Custom crafted by skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York, this chandelier is available in custom sizes, styles and colors, as well as dimmable energy efficient lamping options. This fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/46w-alexandria-15-lt-chandelier-169636/,https://2ndave.com/wp-content/uploads/2022/12/169636.jpg,1261
46″W Byzantine Flushmount | 137448,"Stylized Byzantine Cross insignias adorn the sturdy border of this classic ceiling fixture. This luxurious shade is handcrafted of Sahara Taupe Idalight, graced and complemented with Brushed Gold finished hardware to blend with nearly any interior decor. The fixture illuminates with 6 customer supplied 26-watt T4 Fluorescent Lamps and operates on a 277-volt system. This flushmount is perfect as the centerpiece for living spaces, foyers, conference rooms, lobbies and other spaces. Handmade by highly skilled artisans in the USA. Custom sizes, designs, finishes and dimmable energy efficient lamping options such as LED are available. UL and CUL listed dry and damp locations.",https://2ndave.com/product/46w-byzantine-flushmount-137448/,https://2ndave.com/wp-content/uploads/2022/12/137448.jpg,1261
46″W Saxony 8 LT Chandelier | 180019,"Blending an elegant style with a classic distinguished look, Saxony is custom crafted with 8 Statuario Idalight Cylindres perched on bobeches in an Oil Rubbed Bronze finish. Several smooth decorative rings represent the elaborate frame which is also offered in a handsome matching finish. The chandelier is ideal for illuminating lobbies, conference rooms, entryways and other large residential and commercial spaces. The fixture is handcrafted by our artisans in the USA, in our manufacturing facility in Yorkville, New York. Custom colors, styles and sizes are available, as well as dimmable energy efficient lamping options such as LED. The fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/46w-saxony-8-lt-chandelier-180019/,https://2ndave.com/wp-content/uploads/2022/12/180019.jpg,1261
47.5″ Wide Costello 20 Light Two Tier Chandelier | 139252,"Hand hammered Metal Banded belts embellish two Blackened Copper finished tiers of this breathtaking chandelier. The fixture is complemented with an Oil Rubbed Bronze finish. 20 Ivory faux candlelights with delicate bobeches are embraced by gracefully curved arms. Ideal for providing decorative lighting in lobbies, ballrooms and large spaces in homes, hotels and other commercial locations. Overall height ranges from 52.5 to 74.5 inches as chain length can be easily adjusted in the field to accommodate lighting application needs. Handcrafted in our 180,000 square foot manufacturing facility in Yorkville, NY. Fixture designs, metal finishes and chandelier sizes can be customized to meet your needs. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/47-5-wide-costello-20-light-two-tier-chandelier-139252/,https://2ndave.com/wp-content/uploads/2022/12/139252.jpg,1261
47″ Long Affinity Semi-Flushmount | 139731,"Affinity is a finely executed, minimalist design featuring a Clear Glass Lens that reveals 5 Customer Supplied Medium base lamps with complementary candle covers within a sleek, custom frame. This linear fixture is enhanced with a straight line frame and hardware featured in a Matte Clear finish and perfect for illuminating conference rooms, islands, reception areas and other spaces. Created in our 180,000 square foot manufacturing facility in Yorkville, NY, this ceiling fixture offers hand detailed American craftsmanship perfected by years of time honored artistry. Custom sizes, designs, and colors are available, as well as dimmable, energy efficient options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/47-long-affinity-semi-flushmount-139731/,https://2ndave.com/wp-content/uploads/2022/12/139731.jpg,1261
47″ Long Carefree 2 Lantern Outdoor Street Lamp | 236167,no description available.,https://2ndave.com/product/47-long-carefree-2-lantern-outdoor-street-lamp-236167-2/,https://2ndave.com/wp-content/uploads/2022/12/236167.jpg,1261
47″ Long Carefree 2-Light Street Lamp | 173838,"Richly styled after classic street lights found throughout Europe. Carefree is an iconic street lamp which is timelessly appointed with two stately Rustic Iron finished lanterns on an exquisite post. The fixture features charming architectural details and well-tailored lines. Ideal for interior and exterior locations, twin lanterns embody Clear Seeded Glass lenses. The handsome lamp features a base with an exquisite scalloped design. Handcrafted in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom options are available. The refined and sophisticated street lamp is UL and cUL listed for dry, damp and wet locations.",https://2ndave.com/product/47-long-carefree-2-light-street-lamp-173838-2/,https://2ndave.com/wp-content/uploads/2022/12/173838.jpg,1261
47″ Wide Cilindro Calico Semi-Flushmount | 229626,"The material is Steel and Idalight. The finish is Oil Rubbed Bronze. The diffuser has Provostone Idalight, Randsburg Rock Idalight, Tawnyrock Idalight, Ambra Siena Idalight, Maduro Idalight, and Fleshtone Idalight.",https://2ndave.com/product/47-wide-cilindro-calico-semi-flushmount-229626/,https://2ndave.com/wp-content/uploads/2022/12/229626.jpg,1261
47″ Wide Korfu 6 Light Chandelier | 252728,"A luxurious minimalist chandelier that provides optimal downlighting on surfaces below. The Goldtastic finished ring embraces six downlights, and the fixture’s overall height ranges from 10 to 129 inches as the chain easily adjusts in the field for precise lighting application. The Korfu Chandelier is included in our American-made, American-designed, handcrafted Transitional Lighting Collection. Manufactured in Yorkville, NY. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/47-wide-korfu-6-light-chandelier-252728/,https://2ndave.com/wp-content/uploads/2023/02/252728.jpg,1261
47″ Wide Pepe Pendant | 225472,no description available.,https://2ndave.com/product/47-wide-pepe-pendant-225472/,https://2ndave.com/wp-content/uploads/2022/12/225472.jpg,1261
47″ Wide Warwick 12 Light Two Tier Chandelier | 112813,"Bring Gothic Revival with a rustic motif into your home with our elaborate Warwick Chandelier. Twelve Antique Gold faux candlelights perched atop bobeches provide lighting that conjures up images of romanticized bygone days. Crafted of iron & waxed by hand resulting in a living finish that will patina over time. Waxed Metal finishes require annual maintenance. Warwick is available in dozens of additional finishes that do not require maintenance, upon request. Overall height ranges from 78 to 108 inches as chain length can be easily adjusted in the field. Custom crafted in our 180,000 sq ft manufacturing facility in Yorkville, NY. Candlelight colors, chandelier styles and sizes",https://2ndave.com/product/47-wide-warwick-12-light-two-tier-chandelier-112813/,https://2ndave.com/wp-content/uploads/2022/12/112813.jpg,1261
47″ Wide Warwick 6 Light Chandelier | 112812,"Bring Gothic revival and rustic styling into your home with the Warwick Chandelier. Six Antique Gold faux candlelights perched atop bobeches beautiful lighting that conjures up images of romanticized bygone days. Crafted of iron & waxed by hand resulting in a living finish that will patina over time. Waxed Metal finishes require annual maintenance. Warwick is available in dozens of additional finishes that do not require maintenance, upon request. Overall height ranges from 51 to 81 inches as chain length can be easily adjusted in the field. Custom made in our 180,000 square foot manufacturing facility in Yorkville, NY. Candlelight colors, chandelier styles and sizes can be customized. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/47-wide-warwick-6-light-chandelier-112812/,https://2ndave.com/wp-content/uploads/2023/02/112812.jpg,1261
47″L Affinity Semi-Flushmount | 126931,"Affinity is a finely executed, minimalist design featuring an Ultra Clear Glass Lens that reveals 4 Customer Supplied Medium base lamps within a sleek, custom frame. This linear fixture is enhanced with a straight line frame and hardware featured in a Weathered Brass finish and perfect for illuminating conference rooms, islands, lobbies and other spaces. Created in our 180,000 square foot manufacturing facility in Yorkville, New York, this ceiling fixture offers hand detailed American craftsmanship perfected by years of time honored artistry, passed down from generations of skilled artisans. Custom sizes, designs, and colors are available, as well as dimmable, energy efficient options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/47l-affinity-semi-flushmount-126931/,https://2ndave.com/wp-content/uploads/2022/12/126931.jpg,1261
47″L Affinity Semi-Flushmount | 150011,"Affinity is a finely executed, minimalist design featuring four panels of Clear Glass within a sleek, custom frame, which is finished in Solar Black. Affinity provides the perfect amount of ambient light in an unobtrusive style. The fixture, which reveals 4 customer-supplied Medium base lamps, is handcrafted in our manufacturing facility in Yorkville, New York, and is available in custom colors, styles, sizes and dimmable energy efficient lamping options such as LED. The fixture is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/47l-affinity-semi-flushmount-150011-2/,https://2ndave.com/wp-content/uploads/2022/12/150011.jpg,1261
48.25″W Penelope 6 LT Pendant | 128923,"Superb American craftsmanship creates the beauty of fine lighting with the elegant Penelope pendant. A circular frame features decorative accents, frame and hardware in a Mahogany Bronze finish which reveals 6 Provostone Idalight Cylindres embraced by a faux candelabra. Custom sizes, designs and colors are available, as well as dimmable energy efficient lamping options such as LED. The fixture is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/48-25w-penelope-6-lt-pendant-128923/,https://2ndave.com/wp-content/uploads/2022/12/128923.jpg,1261
48.5″L Mona 3 LT Island Pendant | 141759,no description available.,https://2ndave.com/product/48-5l-mona-3-lt-island-pendant-141759/,https://2ndave.com/wp-content/uploads/2022/12/141759.jpg,1261
48″ High Sophia Crinkle Floor Lamp | 188898,"Push the envelope with a cool, contemporary design that features an arc-like profile with a Hazelnut Acacia finish. An Off-White Textrene shade with a Statuario Idalight bottom diffuser crowns this unique floor base while beautiful ambient illumination is delivered. Perfect for living rooms, lobbies, guest suites, and other residential, hospitality and commercial spaces. This Sophia Crinkle Floor Lamp is included in our American-made, American-designed, handcrafted Modern Lighting Collection. Manufactured in Yorkville, NY. UL and cUL listed for dry locations.",https://2ndave.com/product/48-high-sophia-crinkle-floor-lamp-188898/,https://2ndave.com/wp-content/uploads/2022/12/188898.jpg,1261
48″ High X 65″ Wide PipeDream 6 Light Table Lamp | 236019,"An impressive industrial look comes to light with this uniquely designed table lamp. Insspired by a pipe used in today’s structures, this uniquely designed luminaire hardwires directly to the surfaces of tabletops, bars, countertops, and industrial tables. The Stainless Steel Pipe is featured in a Rustic Nail finish and embraces 6 Weave-Tex grill-styled frames used for lampshades revealing Edison-style bulbs. The PipeDream 6 Light Table Lamp is included in our American-made, American-designed, handcrafted Industrial Lighting Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/48-high-x-65-wide-pipedream-6-light-table-lamp-236019/,https://2ndave.com/wp-content/uploads/2022/12/236019.jpg,1261
48″ Long Affinity Island Pendant | 195239,"Affinity is a finely executed, minimalist design featuring 5 Clear Frosted Glass Cylindres within a sleek, custom frame. This linear fixture is enhanced with a straight line frame and hardware featured in a Timeless Bronze finish and perfect for illuminating conference rooms, islands, lobbies and other spaces. Created in our 180,000 square foot manufacturing facility in Yorkville, New York, this pendant offers hand detailed American craftsmanship perfected by years of time honored artistry, passed down from generations of skilled artisans. Custom sizes, designs, and colors are available, as well as dimmable, energy efficient options including LED. This 48-inch long fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/48-long-affinity-island-pendant-195239/,https://2ndave.com/wp-content/uploads/2022/12/195239.jpg,1261
48″ Long Affinity Island Pendant | 198646,"Affinity is a finely executed, minimalist design featuring 5 Clear Glass Cylindres within a sleek, custom frame. This linear fixture is enhanced with a straight line frame and hardware featured in a Timeless Bronze finish and perfect for illuminating conference rooms, islands, lobbies and other spaces. Created in our 180,000 square foot manufacturing facility in Upstate New York, this pendant offers hand detailed American craftsmanship perfected by years of time honored artistry, passed down from generations of skilled artisans. Custom sizes, designs, and colors are available, as well as dimmable, energy efficient options including LED. This 48-inch long fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/48-long-affinity-island-pendant-198646/,https://2ndave.com/wp-content/uploads/2022/12/198646.jpg,1261
48″ Long Alva 22 Light Pendant | 217430,"A stunning array of traditional Edison style bulbs renders a unique illuminating and decorative centerpiece for any room where you want to make a design statement. The 22 incandescent lamps double as unique pendant styled elements that offer a popular chic look for homes, lounges, restaurants and other residential, hospitality and commercial spaces. The long rectangular canopy features Real Wood with a Dark Walnut Stained Finish for a rustic touch and enhanced with an Oxidized Steel finish. Handcrafted in our 180,000 square foot manufacturing facility in Yorkville, New York. Diffuser colors, metal finishes and fixture sizes can be customized to your needs. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/48-long-alva-22-light-pendant-217430/,https://2ndave.com/wp-content/uploads/2022/12/217430.jpg,1261
48″ Long Alva Conduttura Pendant | 217429,The material is Steel. The finish is Oxidized Steel.,https://2ndave.com/product/48-long-alva-conduttura-pendant-217429/,https://2ndave.com/wp-content/uploads/2022/12/217429.jpg,1261
48″ Long Alva Orb 16 Light Cascading Pendant | 245328,"This massive, stunning and unique cascade of illumination will make a design statement in reception areas, lobbies, entryways and other residential, hospitality and commercial spaces. A dramatic array of 16 Smoke Glass Orbs deliver beautiful ambient illumination. Each element is finished in a Brass Tint and the long canopy and suspension rods are finished in Matte Black. Overall height ranges from 9 to 85 inches as the cords can be adjusted in the factory. The Alva Orb Cascading Pendant is featured in our American designed, handcrafted Modern Lighting Collection. UL and cUL listed for dry and damp locations. Call for cost and availability.",https://2ndave.com/product/48-long-alva-orb-16-light-cascading-pendant-245328/,https://2ndave.com/wp-content/uploads/2022/12/245328.jpg,1261
48″ Long Aranha Chandelier | 224475,"Inspired by a bioluminescent jellyfish…The Aranha chandelier suspends dozens of Crystal Droplets from chains embraced by the hub. Like multiple sets of eyes, eight exposed lamps deliver beautiful ambient illumination from this centerpiece. The elaborate frame and hardware are finished in Dark Bronze. The Aranha Chandelier is featured in our American made, American designed handcrafted Crystal Lighting Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/48-long-aranha-chandelier-224475-2/,https://2ndave.com/wp-content/uploads/2022/12/224475.jpg,1261
48″ Long Asen 18 Light Oblong Pendant | 138898,"Blending Gothic and Rustic design influences. Yosemite presents 18 Ivory faux candlelights on decorative bobeches. The rugged frame and hardware are hand finished in a bold Costello Black. Ideal for illuminating counters, bars and tables in residential, hospitality and commercial settings. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Shade colors, metal finishes and fixture sizes can be customized to your needs. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/48-long-asen-18-light-oblong-pendant-138898/,https://2ndave.com/wp-content/uploads/2022/12/138898.jpg,1261
48″ Long Bordeaux 3 Light Island Pendant | 120175,"Offering luxurious charm and elegance, Bordeaux features an elaborate design with 3 White Cased Glass Shades. The exquisite shades are embraced by curved metal arms with leafy accents, floral medallions and scrollwork in a stunning Rusty Nail finish. Custom crafted at the foothills of the glorious Adirondack Mountains in Upstate New York, this charming pendant is available in custom sizes, styles and colors, as well as dimmable energy efficient lamping options such as LED. The 48-inch wide chandelier is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/48-long-bordeaux-3-light-island-pendant-120175/,https://2ndave.com/wp-content/uploads/2022/12/120175.jpg,1261
48″ Long Bristol 3 Light Island Pendant | 152825,"Taking elegance to an entirely new level. Monaco features three White Parchment Shades embraced by exquisite Handforged Iron scroll accented arms in a Blackened Pewter finish. This lovely pendant is ideal for illuminating billiard tables, counters, bars, islands and other spaces. The overall height ranges from 23 to 92 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom options include special sizes, diffuser colors and finishes. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/48-long-bristol-3-light-island-pendant-152825/,https://2ndave.com/wp-content/uploads/2022/12/152825.jpg,1261
48″ Long Bristol 3 Light Oblong Pendant | 171986,"Taking elegance to an entirely new level, Monaco features three Cream colored Textrene Shades embraced by exquisite scroll accented arms in a warm Gilded Tobacco finish. This lovely pendant is ideal for illuminating billiard tables, counters, bars, islands and other spaces. Handcrafted in our manufacturing facility in Yorkville, NY, the fixture is available in custom sizes, styles, finishes and dimmable energy efficient lamping options including LED. The pendant is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/48-long-bristol-3-light-oblong-pendant-171986/,https://2ndave.com/wp-content/uploads/2022/12/171986.jpg,1261
